TotalSpectrum-x_point	TotalSpectrum-y_point	TotalSpectrum-x_line	TotalSpectrum-y_line	Subspectrum2-x_line	Subspectrum2-y_line
12.6164	37996	12.6164	37833.9	12.6164	37833.9
12.636	37848	12.636	37834.1	12.636	37834.1
12.6552	38127	12.6552	37834.2	12.6552	37834.2
12.6739	37789	12.6739	37834.3	12.6739	37834.3
12.6921	37879	12.6921	37834.4	12.6921	37834.4
12.7099	37995	12.7099	37834.6	12.7099	37834.6
12.7272	37651	12.7272	37834.7	12.7272	37834.7
12.744	37911	12.744	37834.8	12.744	37834.8
12.7603	37784	12.7603	37834.9	12.7603	37834.9
12.7761	37764	12.7761	37835	12.7761	37835
12.7915	37418	12.7915	37835.1	12.7915	37835.1
12.8063	37569	12.8063	37835.2	12.8063	37835.2
12.8207	37898	12.8207	37835.2	12.8207	37835.2
12.8346	37779	12.8346	37835.3	12.8346	37835.3
12.848	37807	12.848	37835.4	12.848	37835.4
12.861	37629	12.861	37835.5	12.861	37835.5
12.8734	37572	12.8734	37835.6	12.8734	37835.6
12.8854	37657	12.8854	37835.6	12.8854	37835.6
12.8969	38492	12.8969	37835.7	12.8969	37835.7
12.9079	37875	12.9079	37835.8	12.9079	37835.8
12.9184	37917	12.9184	37835.8	12.9184	37835.8
12.9284	37821	12.9284	37835.9	12.9284	37835.9
12.938	38072	12.938	37835.9	12.938	37835.9
12.947	37675	12.947	37836	12.947	37836
12.9556	37798	12.9556	37836	12.9556	37836
12.9637	37813	12.9637	37836.1	12.9637	37836.1
12.9713	37659	12.9713	37836.1	12.9713	37836.1
12.9784	37827	12.9784	37836.2	12.9784	37836.2
12.985	38025	12.985	37836.2	12.985	37836.2
12.9911	37736	12.9911	37836.2	12.9911	37836.2
12.9967	37927	12.9967	37836.3	12.9967	37836.3
13.0019	37983	13.0019	37836.3	13.0019	37836.3
13.0065	37827	13.0065	37836.3	13.0065	37836.3
13.0107	37568	13.0107	37836.3	13.0107	37836.3
13.0144	38088	13.0144	37836.4	13.0144	37836.4
13.0176	38171	13.0176	37836.4	13.0176	37836.4
13.0203	37812	13.0203	37836.4	13.0203	37836.4
13.0225	37991	13.0225	37836.4	13.0225	37836.4
13.0242	38019	13.0242	37836.4	13.0242	37836.4
13.0254	37822	13.0254	37836.4	13.0254	37836.4
13.0262	38019	13.0262	37836.4	13.0262	37836.4
13.0264	37725	13.0264	37836.4	13.0264	37836.4
