Position [V]	Intensität [Skt]
5,11280	2,10055
5,12160	2,01262
5,13040	1,96377
5,13920	1,96377
5,14800	2,00285
5,15680	2,07124
5,16560	2,17871
5,17440	2,31549
5,18320	2,48158
5,19200	2,66721
5,20080	2,88215
5,20960	3,10686
5,21840	3,33157
5,22720	3,56605
5,23600	3,78099
5,24480	3,99593
5,25360	4,19133
5,26240	4,35742
5,27120	4,51374
5,28000	4,64075
5,28880	4,73845
5,29760	4,79707
5,30640	4,83615
5,31520	4,83615
5,32400	4,79707
5,33280	4,73845
5,34160	4,65052
5,35040	4,53328
5,35920	4,39650
5,36800	4,24995
5,37680	4,08386
5,38560	3,89823
5,39440	3,71260
5,40320	3,54651
5,41200	3,38042
5,42080	3,22410
5,42960	3,06778
5,43840	2,95054
5,44720	2,83330
5,45600	2,74537
5,46480	2,69652
5,47360	2,64767
5,48240	2,61836
5,49120	2,62813
5,50000	2,65744
5,50880	2,70629
5,51760	2,77468
5,52640	2,86261
5,53520	2,96031
5,54400	3,06778
5,55280	3,18502
5,56160	3,30226
5,57040	3,42927
5,57920	3,54651
5,58800	3,67352
5,59680	3,78099
5,60560	3,87869
5,61440	3,96662
5,62320	4,04478
5,63200	4,10340
5,64080	4,15225
5,64960	4,18156
5,65840	4,19133
5,66720	4,18156
5,67600	4,15225
5,68480	4,11317
5,69360	4,06432
5,70240	4,00570
5,71120	3,94708
5,72000	3,87869
5,72880	3,80053
5,73760	3,72237
5,74640	3,63444
5,75520	3,56605
5,76400	3,49766
5,77280	3,41950
5,78160	3,37065
5,79040	3,31203
5,79920	3,26318
5,80800	3,22410
5,81680	3,19479
5,82560	3,18502
5,83440	3,17525
5,84320	3,18502
5,85200	3,19479
5,86080	3,20456
5,86960	3,22410
5,87840	3,26318
5,88720	3,29249
5,89600	3,34134
5,90480	3,37065
5,91360	3,40973
5,92240	3,43904
5,93120	3,47812
5,94000	3,51720
5,94880	3,54651
5,95760	3,58559
5,96640	3,60513
5,97520	3,63444
5,98400	3,65398
5,99280	3,66375
6,00160	3,67352
6,01040	3,67352
6,01920	3,67352
6,02800	3,68329
6,03680	3,68329
6,04560	3,66375
6,05440	3,65398
6,06320	3,65398
6,07200	3,63444
6,08080	3,61490
6,08960	3,59536
6,09840	3,58559
6,10720	3,57582
6,11600	3,56605
6,12480	3,55628
6,13360	3,54651
6,14240	3,53674
6,15120	3,53674
6,16000	3,52697
6,16880	3,51720
6,17760	3,51720
6,18640	3,52697
6,19520	3,51720
6,20400	3,51720
6,21280	3,51720
6,22160	3,52697
6,23040	3,51720
6,23920	3,51720
6,24800	3,51720
6,25680	3,50743
6,26560	3,50743
6,27440	3,49766
6,28320	3,49766
6,29200	3,49766
6,30080	3,48789
6,30960	3,47812
6,31840	3,47812
6,32720	3,47812
6,33600	3,47812
6,34480	3,47812
6,35360	3,47812
6,36240	3,47812
6,37120	3,48789
6,38000	3,48789
6,38880	3,48789
6,39760	3,48789
6,40640	3,49766
6,41520	3,49766
6,42400	3,51720
6,43280	3,51720
6,44160	3,52697
6,45040	3,53674
6,45920	3,55628
6,46800	3,56605
6,47680	3,58559
6,48560	3,59536
6,49440	3,60513
6,50320	3,61490
6,51200	3,62467
6,52080	3,61490
6,52960	3,62467
6,53840	3,62467
6,54720	3,62467
6,55600	3,61490
6,56480	3,61490
6,57360	3,60513
6,58240	3,59536
6,59120	3,58559
6,60000	3,58559
6,60880	3,57582
6,61760	3,56605
6,62640	3,54651
6,63520	3,52697
6,64400	3,51720
6,65280	3,50743
6,66160	3,49766
6,67040	3,48789
6,67920	3,47812
6,68800	3,46835
6,69680	3,44881
6,70560	3,44881
6,71440	3,43904
6,72320	3,42927
6,73200	3,42927
6,74080	3,43904
6,74960	3,42927
6,75840	3,43904
6,76720	3,45858
6,77600	3,45858
6,78480	3,45858
6,79360	3,46835
6,80240	3,48789
6,81120	3,50743
6,82000	3,52697
6,82880	3,52697
6,83760	3,54651
6,84640	3,55628
6,85520	3,56605
6,86400	3,58559
6,87280	3,59536
6,88160	3,60513
6,89040	3,61490
6,89920	3,62467
6,90800	3,62467
6,91680	3,62467
6,92560	3,61490
6,93440	3,61490
6,94320	3,60513
6,95200	3,59536
6,96080	3,57582
6,96960	3,56605
6,97840	3,55628
6,98720	3,54651
6,99600	3,52697
7,00480	3,51720
7,01360	3,50743
7,02240	3,49766
7,03120	3,49766
7,04000	3,47812
7,04880	3,46835
7,05760	3,46835
7,06640	3,45858
7,07520	3,45858
7,08400	3,45858
7,09280	3,45858
7,10160	3,45858
7,11040	3,45858
7,11920	3,46835
7,12800	3,47812
7,13680	3,47812
7,14560	3,48789
7,15440	3,49766
7,16320	3,49766
7,17200	3,50743
7,18080	3,51720
7,18960	3,52697
7,19840	3,53674
7,20720	3,54651
7,21600	3,54651
7,22480	3,55628
7,23360	3,56605
7,24240	3,56605
7,25120	3,56605
7,26000	3,57582
7,26880	3,57582
7,27760	3,57582
7,28640	3,57582
7,29520	3,58559
7,30400	3,57582
7,31280	3,57582
7,32160	3,56605
7,33040	3,56605
7,33920	3,54651
7,34800	3,54651
7,35680	3,53674
7,36560	3,52697
7,37440	3,53674
7,38320	3,52697
7,39200	3,51720
7,40080	3,50743
7,40960	3,50743
7,41840	3,49766
7,42720	3,49766
7,43600	3,49766
7,44480	3,49766
7,45360	3,49766
7,46240	3,49766
7,47120	3,49766
7,48000	3,49766
7,48880	3,48789
7,49760	3,50743
7,50640	3,49766
7,51520	3,50743
7,52400	3,49766
7,53280	3,49766
7,54160	3,49766
7,55040	3,50743
7,55920	3,51720
7,56800	3,51720
7,57680	3,51720
7,58560	3,52697
7,59440	3,52697
7,60320	3,52697
7,61200	3,53674
7,62080	3,52697
7,62960	3,53674
7,63840	3,53674
7,64720	3,53674
7,65600	3,54651
7,66480	3,53674
7,67360	3,53674
7,68240	3,52697
7,69120	3,52697
7,70000	3,53674
7,70880	3,53674
7,71760	3,53674
7,72640	3,53674
7,73520	3,53674
7,74400	3,53674
7,75280	3,52697
7,76160	3,53674
7,77040	3,52697
7,77920	3,52697
7,78800	3,52697
7,79680	3,52697
7,80560	3,52697
7,81440	3,52697
7,82320	3,53674
7,83200	3,53674
7,84080	3,54651
7,84960	3,54651
7,85840	3,53674
7,86720	3,53674
7,87600	3,53674
7,88480	3,53674
7,89360	3,52697
7,90240	3,51720
7,91120	3,50743
7,92000	3,51720
7,92880	3,50743
7,93760	3,50743
7,94640	3,50743
7,95520	3,50743
7,96400	3,50743
7,97280	3,49766
7,98160	3,49766
7,99040	3,50743
7,99920	3,50743
8,00800	3,49766
8,01680	3,49766
8,02560	3,49766
8,03440	3,48789
8,04320	3,48789
8,05200	3,47812
8,06080	3,47812
8,06960	3,47812
8,07840	3,47812
8,08720	3,48789
8,09600	3,48789
8,10480	3,47812
8,11360	3,48789
8,12240	3,47812
8,13120	3,48789
8,14000	3,48789
8,14880	3,49766
8,15760	3,49766
8,16640	3,49766
8,17520	3,48789
8,18400	3,47812
8,19280	3,47812
8,20160	3,47812
8,21040	3,48789
8,21920	3,48789
8,22800	3,48789
8,23680	3,49766
8,24560	3,49766
8,25440	3,48789
8,26320	3,48789
8,27200	3,47812
8,28080	3,47812
8,28960	3,47812
8,29840	3,46835
8,30720	3,45858
8,31600	3,45858
8,32480	3,45858
8,33360	3,45858
