Position [V]	Intensität [Skt]
7,65600	2,55974
7,66480	2,54997
7,67360	2,54997
7,68240	2,54997
7,69120	2,54997
7,70000	2,54997
7,70880	2,54997
7,71760	2,54020
7,72640	2,54020
7,73520	2,53043
7,74400	2,53043
7,75280	2,53043
7,76160	2,52066
7,77040	2,52066
7,77920	2,51089
7,78800	2,51089
7,79680	2,51089
7,80560	2,51089
7,81440	2,51089
7,82320	2,51089
7,83200	2,51089
7,84080	2,51089
7,84960	2,51089
7,85840	2,51089
7,86720	2,51089
7,87600	2,51089
7,88480	2,51089
7,89360	2,52066
7,90240	2,52066
7,91120	2,52066
7,92000	2,52066
7,92880	2,52066
7,93760	2,52066
7,94640	2,52066
7,95520	2,52066
7,96400	2,53043
7,97280	2,52066
7,98160	2,53043
7,99040	2,52066
7,99920	2,52066
8,00800	2,53043
8,01680	2,53043
8,02560	2,52066
8,03440	2,53043
8,04320	2,53043
8,05200	2,53043
8,06080	2,53043
8,06960	2,53043
8,07840	2,53043
8,08720	2,54997
8,09600	2,53043
8,10480	2,52066
8,11360	2,53043
8,12240	2,53043
8,13120	2,52066
8,14000	2,52066
8,14880	2,53043
8,15760	2,52066
8,16640	2,52066
8,17520	2,53043
8,18400	2,52066
8,19280	2,52066
8,20160	2,51089
8,21040	2,51089
8,21920	2,51089
8,22800	2,51089
8,23680	2,50112
8,24560	2,50112
8,25440	2,50112
8,26320	2,50112
8,27200	2,50112
8,28080	2,50112
8,28960	2,50112
8,29840	2,50112
8,30720	2,51089
8,31600	2,51089
8,32480	2,52066
8,33360	2,52066
8,34240	2,53043
8,35120	2,53043
8,36000	2,53043
8,36880	2,54020
8,37760	2,54020
8,38640	2,54020
8,39520	2,54997
8,40400	2,54997
8,41280	2,54997
8,42160	2,54997
8,43040	2,54997
8,43920	2,54997
8,44800	2,55974
8,45680	2,54997
8,46560	2,54997
8,47440	2,54997
8,48320	2,54997
8,49200	2,54997
8,50080	2,54997
8,50960	2,54997
8,51840	2,54997
8,52720	2,54020
8,53600	2,54997
8,54480	2,54997
8,55360	2,54997
8,56240	2,54020
8,57120	2,54020
8,58000	2,54020
8,58880	2,54020
8,59760	2,54020
8,60640	2,54020
8,61520	2,54020
8,62400	2,54020
8,63280	2,54020
8,64160	2,54020
8,65040	2,54020
8,65920	2,54020
8,66800	2,54020
8,67680	2,53043
8,68560	2,54020
8,69440	2,53043
8,70320	2,53043
8,71200	2,53043
8,72080	2,53043
8,72960	2,53043
8,73840	2,53043
8,74720	2,53043
8,75600	2,54020
8,76480	2,53043
8,77360	2,53043
8,78240	2,53043
8,79120	2,53043
8,80000	2,53043
8,80880	2,53043
8,81760	2,53043
8,82640	2,53043
8,83520	2,54020
8,84400	2,53043
8,85280	2,53043
8,86160	2,53043
8,87040	2,53043
8,87920	2,53043
8,88800	2,53043
8,89680	2,53043
8,90560	2,53043
8,91440	2,53043
8,92320	2,53043
8,93200	2,53043
8,94080	2,53043
8,94960	2,53043
8,95840	2,53043
8,96720	2,52066
