Position [V]	Intensität [Skt]
8,21920	2,21779
8,22800	2,20802
8,23680	2,17871
8,24560	2,17871
8,25440	2,18848
8,26320	2,18848
8,27200	2,20802
8,28080	2,22756
8,28960	2,23733
8,29840	2,26664
8,30720	2,28618
8,31600	2,29595
8,32480	2,32526
8,33360	2,35457
8,34240	2,37411
8,35120	2,40342
8,36000	2,41319
8,36880	2,44250
8,37760	2,46204
8,38640	2,49135
8,39520	2,50112
8,40400	2,52066
8,41280	2,52066
8,42160	2,53043
8,43040	2,53043
8,43920	2,54020
8,44800	2,51089
8,45680	2,50112
8,46560	2,46204
8,47440	2,42296
8,48320	2,38388
8,49200	2,32526
8,50080	2,29595
8,50960	2,23733
8,51840	2,19825
8,52720	2,18848
8,53600	2,15917
8,54480	2,16894
8,55360	2,16894
8,56240	2,18848
8,57120	2,22756
8,58000	2,24710
8,58880	2,29595
8,59760	2,33503
8,60640	2,37411
8,61520	2,41319
8,62400	2,42296
8,63280	2,45227
8,64160	2,44250
8,65040	2,44250
8,65920	2,41319
8,66800	2,39365
8,67680	2,35457
8,68560	2,30572
8,69440	2,26664
8,70320	2,22756
8,71200	2,16894
8,72080	2,14940
8,72960	2,12009
8,73840	2,11032
8,74720	2,11032
8,75600	2,12986
8,76480	2,12986
8,77360	2,15917
8,78240	2,17871
8,79120	2,20802
8,80000	2,22756
8,80880	2,24710
8,81760	2,28618
8,82640	2,31549
8,83520	2,32526
8,84400	2,35457
8,85280	2,36434
8,86160	2,37411
8,87040	2,38388
8,87920	2,39365
8,88800	2,40342
8,89680	2,40342
8,90560	2,40342
8,91440	2,39365
8,92320	2,39365
8,93200	2,37411
8,94080	2,35457
8,94960	2,34480
8,95840	2,30572
8,96720	2,28618
