Position [V]	Intensität [Skt]
5,42960	6,23326
5,43840	6,35050
5,44720	6,38958
5,45600	6,36027
5,46480	6,24303
5,47360	6,05740
5,48240	5,81315
5,49120	5,50051
5,50000	5,12925
5,50880	4,74822
5,51760	4,34765
5,52640	3,96662
5,53520	3,58559
5,54400	3,26318
5,55280	3,00916
5,56160	2,82353
5,57040	2,71606
5,57920	2,71606
5,58800	2,80399
5,59680	2,96031
5,60560	3,23387
5,61440	3,54651
5,62320	3,93731
5,63200	4,37696
5,64080	4,83615
5,64960	5,29534
5,65840	5,72522
5,66720	6,12579
5,67600	6,47751
5,68480	6,74130
5,69360	6,93670
5,70240	7,03440
5,71120	7,04417
5,72000	6,95624
5,72880	6,78038
5,73760	6,51659
5,74640	6,19418
5,75520	5,81315
5,76400	5,39304
5,77280	4,97293
5,78160	4,54305
5,79040	4,14248
5,79920	3,78099
5,80800	3,47812
5,81680	3,22410
5,82560	3,05801
5,83440	2,97008
5,84320	2,98962
5,85200	3,05801
5,86080	3,22410
5,86960	3,43904
5,87840	3,70283
5,88720	4,01547
5,89600	4,32811
5,90480	4,66029
5,91360	4,97293
5,92240	5,26603
5,93120	5,51028
5,94000	5,71545
5,94880	5,86200
5,95760	5,94016
5,96640	5,95970
5,97520	5,93039
5,98400	5,84246
5,99280	5,70568
6,00160	5,52982
6,01040	5,33442
6,01920	5,12925
6,02800	4,92408
6,03680	4,73845
6,04560	4,56259
6,05440	4,43558
6,06320	4,34765
6,07200	4,29880
6,08080	4,30857
6,08960	4,35742
6,09840	4,44535
6,10720	4,56259
6,11600	4,70914
6,12480	4,87523
6,13360	5,04132
6,14240	5,19764
6,15120	5,33442
6,16000	5,43212
6,16880	5,50051
6,17760	5,52982
6,18640	5,51028
6,19520	5,43212
6,20400	5,30511
6,21280	5,14879
6,22160	4,94362
6,23040	4,71891
6,23920	4,47466
6,24800	4,24018
6,25680	4,01547
6,26560	3,81030
6,27440	3,64421
6,28320	3,51720
6,29200	3,45858
6,30080	3,45858
6,30960	3,51720
6,31840	3,64421
6,32720	3,82007
6,33600	4,07409
6,34480	4,36719
6,35360	4,69937
6,36240	5,05109
6,37120	5,39304
6,38000	5,73499
6,38880	6,03786
6,39760	6,31142
6,40640	6,50682
6,41520	6,67291
