Position [V]	Intensität [Skt]
5,93120	4,53328
5,94000	4,51374
5,94880	4,49420
5,95760	4,49420
5,96640	4,50397
5,97520	4,48443
5,98400	4,48443
5,99280	4,50397
6,00160	4,50397
6,01040	4,52351
6,01920	4,54305
6,02800	4,57236
6,03680	4,61144
6,04560	4,66029
6,05440	4,68960
6,06320	4,71891
6,07200	4,75799
6,08080	4,79707
6,08960	4,82638
6,09840	4,83615
6,10720	4,85569
6,11600	4,87523
6,12480	4,89477
6,13360	4,90454
6,14240	4,91431
6,15120	4,92408
6,16000	4,93385
6,16880	4,92408
6,17760	4,91431
6,18640	4,89477
6,19520	4,89477
6,20400	4,85569
6,21280	4,81661
6,22160	4,79707
6,23040	4,77753
6,23920	4,76776
6,24800	4,72868
6,25680	4,70914
6,26560	4,67983
6,27440	4,64075
6,28320	4,62121
6,29200	4,60167
6,30080	4,58213
6,30960	4,55282
6,31840	4,54305
6,32720	4,54305
6,33600	4,53328
6,34480	4,54305
6,35360	4,54305
6,36240	4,54305
6,37120	4,57236
6,38000	4,58213
6,38880	4,60167
6,39760	4,64075
6,40640	4,66029
6,41520	4,67983
6,42400	4,72868
6,43280	4,74822
6,44160	4,75799
6,45040	4,78730
6,45920	4,78730
6,46800	4,81661
6,47680	4,84592
6,48560	4,85569
6,49440	4,87523
6,50320	4,89477
6,51200	4,89477
6,52080	4,87523
6,52960	4,87523
6,53840	4,88500
6,54720	4,88500
6,55600	4,87523
6,56480	4,85569
6,57360	4,83615
6,58240	4,79707
6,59120	4,76776
6,60000	4,75799
6,60880	4,73845
6,61760	4,71891
6,62640	4,68960
6,63520	4,67006
6,64400	4,65052
6,65280	4,64075
6,66160	4,63098
6,67040	4,59190
6,67920	4,57236
6,68800	4,57236
6,69680	4,56259
6,70560	4,56259
6,71440	4,58213
6,72320	4,57236
6,73200	4,56259
6,74080	4,57236
6,74960	4,59190
6,75840	4,61144
6,76720	4,62121
6,77600	4,64075
6,78480	4,67006
6,79360	4,68960
6,80240	4,71891
6,81120	4,75799
6,82000	4,77753
6,82880	4,78730
6,83760	4,80684
6,84640	4,82638
6,85520	4,84592
6,86400	4,87523
6,87280	4,87523
6,88160	4,86546
6,89040	4,85569
6,89920	4,85569
6,90800	4,85569
6,91680	4,86546
6,92560	4,84592
6,93440	4,84592
6,94320	4,84592
6,95200	4,82638
6,96080	4,78730
6,96960	4,75799
6,97840	4,74822
6,98720	4,71891
6,99600	4,68960
7,00480	4,67983
7,01360	4,67983
7,02240	4,67006
7,03120	4,64075
7,04000	4,64075
7,04880	4,63098
7,05760	4,62121
7,06640	4,61144
7,07520	4,61144
7,08400	4,61144
7,09280	4,61144
7,10160	4,61144
7,11040	4,60167
7,11920	4,61144
7,12800	4,63098
7,13680	4,64075
7,14560	4,64075
7,15440	4,66029
7,16320	4,67006
7,17200	4,68960
7,18080	4,71891
7,18960	4,73845
7,19840	4,74822
7,20720	4,77753
7,21600	4,78730
7,22480	4,79707
7,23360	4,81661
7,24240	4,82638
7,25120	4,83615
7,26000	4,83615
7,26880	4,82638
7,27760	4,82638
7,28640	4,83615
7,29520	4,82638
7,30400	4,81661
7,31280	4,81661
7,32160	4,80684
7,33040	4,79707
7,33920	4,76776
7,34800	4,74822
7,35680	4,74822
7,36560	4,73845
7,37440	4,70914
7,38320	4,71891
7,39200	4,67983
7,40080	4,66029
7,40960	4,66029
7,41840	4,65052
7,42720	4,63098
7,43600	4,64075
7,44480	4,64075
7,45360	4,65052
7,46240	4,64075
7,47120	4,64075
